@relation data

@attribute MainActorName {"Amateur", "Star", "Super Star"}
@attribute SecondActorName {"Amateur", "Star", "Super Star"}
@attribute DirectorName {"Amateur", "Star", "Super Star"}
@attribute Genre1 {Action, Adventure, Animation, Comedy, Drama, Biography, Crime, Fantasy, Horror, Romance, Mystery, Family, Documentary}
@attribute Genre2 {Adventure, Animation, Family, Crime, Comedy, Drama, Fantasy, Horror, Mystery, Sci-Fi, Romance, History, Musical, Music, Biography, Thriller, War, Documentary}
@attribute Genre3 {Fantasy, Sci-Fi, Romance, Comedy, Western, Family, Drama, Thriller, Horror, Crime, Animation, History, Mystery, Sport, War, Biography, Musical, Music, Documentary, Film-Noir}
@attribute CountryOfOrigin {"USA", "UK", "New Zealand", "Canada", "Germany", "Australia", "China", "France", "Japan", "Spain", "Hong Kong", "Czech Republic", "Peru", "South Korea", "India", "Aruba", "Denmark", "Belgium", "South Africa", "Romania", "Chile", "Italy", "Netherlands", "Hungary", "Russia", "Greece", "Ireland", "Taiwan", "Iran", "West Germany", "Georgia", "Mexico", "Iceland", "Thailand", "Brazil", "Norway", "Argentina", "Poland", "Israel", "Indonesia", "Sweden"}
@attribute Budget REAL
@attribute Result {Success, Fail}

@data
"Amateur", "Amateur", "Star", "Drama", "Horror", "Sci-Fi", "Canada", 26000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Adventure", "Comedy", "USA", 35000000, "Fail"
"Star", "Amateur", "Star", "Crime", "Drama", "Thriller", "USA", 30000000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Sci-Fi", "USA", 30000000, "Fail"
"Super Star", "Amateur", "Star", "Drama", "Fantasy", "Thriller", "USA", 30000000, "Fail"
"Super Star", "Amateur", "Amateur", "Drama", "Horror", "Sci-Fi", "USA", 25000000, "Fail"
"Star", "Amateur", "Amateur", "Animation", "Comedy", "Family", "USA", 30000000, "Fail"
"Super Star", "Super Star", "Star", "Drama", "History", "War", "USA", 18000000, "Success"
"Star", "Amateur", "Star", "Action", "Crime", "Drama", "France", 25000000, "Fail"
"Amateur", "Amateur", "Star", "Biography", "Drama", "Romance", "UK", 30000000, "Fail"
"Super Star", "Super Star", "Star", "Biography", "Crime", "Drama", "USA", 30000000, "Fail"
"Super Star", "Star", "Star", "Action", "Biography", "Crime", "USA", 30000000, "Fail"
"Amateur", "Amateur", "Star", "Biography", "Drama", "Music", "USA", 28000000, "Success"
"Star", "Amateur", "Amateur", "Adventure", "Comedy", "Family", "UK", 29000000, "Fail"
"Star", "Amateur", "Amateur", "Comedy", "Fantasy", "Horror", "Romania", 12000000, "Success"
"Star", "Amateur", "Amateur", "Drama", "Mystery", "Sci-Fi", "USA", 29000000, "Fail"
"Super Star", "Star", "Amateur", "Adventure", "Animation", "Comedy", "USA", 28000000, "Success"
"Amateur", "Amateur", "Star", "Biography", "Crime", "Drama", "USA", 28000000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Animation", "Comedy", "USA", 24000000, "Success"
"Super Star", "Super Star", "Star", "Biography", "Comedy", "Drama", "USA", 28000000, "Success"
"Amateur", "Amateur", "Star", "Biography", "Drama", "History", "USA", 28000000, "Success"
"Star", "Star", "Super Star", "Action", "Horror", "Thriller", "USA", 26000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Thriller", "UK", 28000000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Romance", "Thriller", "USA", 28000000, "Success"
"Super Star", "Star", "Amateur", "Action", "Fantasy", "Horror", "USA", 28000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Comedy", "Family", "USA", 28000000, "Fail"
"Star", "Amateur", "Amateur", "Comedy", "Family", "Fantasy", "USA", 28000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Horror", "Romance", "USA", 28000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "UK", 27000000, "Fail"
"Super Star", "Amateur", "Amateur", "Action", "Crime", "Drama", "France", 28000000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Thriller", "UK", 27500000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 35000000, "Success"
"Amateur", "Amateur", "Star", "Adventure", "Drama", "History", "UK", 16000000, "Success"
"Super Star", "Star", "Star", "Action", "Adventure", "Sci-Fi", "USA", 30000000, "Success"
"Super Star", "Super Star", "Super Star", "Adventure", "Drama", "Family", "UK", 175000000, "Success"
"Super Star", "Amateur", "Amateur", "Crime", "Drama", "Mystery", "USA", 27000000, "Success"
"Star", "Amateur", "Star", "Action", "Comedy", "Crime", "USA", 27000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Comedy", "Horror", "USA", 27000000, "Fail"
"Super Star", "Super Star", "Star", "Crime", "Drama", "Mystery", "Germany", 27000000, "Fail"
"Amateur", "Amateur", "Star", "Drama", "History", "Thriller", "UK", 30000000, "Fail"
"Star", "Amateur", "Star", "Action", "Drama", "Fantasy", "Australia", 27000000, "Fail"
"Star", "Star", "Amateur", "Biography", "Drama", "History", "UK", 13500000, "Fail"
"Super Star", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 27000000, "Fail"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Family", "USA", 27000000, "Fail"
"Super Star", "Super Star", "Star", "Comedy", "Crime", "Drama", "USA", 15000000, "Fail"
"Star", "Amateur", "Star", "Crime", "Horror", "Mystery", "USA", 27000000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Comedy", "Crime", "USA", 26000000, "Fail"
"Star", "Amateur", "Amateur", "Comedy", "Family", "Fantasy", "USA", 26000000, "Success"
"Star", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 25000000, "Success"
"Super Star", "Amateur", "Amateur", "Crime", "Drama", "Mystery", "USA", 28000000, "Fail"
"Amateur", "Amateur", "Star", "Action", "Comedy", "Crime", "USA", 26000000, "Success"
"Super Star", "Amateur", "Star", "Action", "Comedy", "Crime", "USA", 27000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 26000000, "Success"
"Super Star", "Star", "Star", "Drama", "Horror", "Sci-Fi", "USA", 26000000, "Success"
"Star", "Amateur", "Star", "Action", "Fantasy", "Horror", "USA", 26000000, "Success"
"Super Star", "Amateur", "Super Star", "Comedy", "Crime", "Drama", "USA", 26000000, "Success"
"Super Star", "Star", "Amateur", "Comedy", "Drama", "Romance", "USA", 26000000, "Success"
"Star", "Amateur", "Star", "Action", "Adventure", "Comedy", "USA", 26000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Adventure", "Comedy", "USA", 26000000, "Fail"
"Super Star", "Amateur", "Amateur", "Drama", "Mystery", "Romance", "France", 42000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Fantasy", "Romance", "Canada", 26000000, "Fail"
"Star", "Amateur", "Amateur", "Crime", "Drama", "Thriller", "USA", 22000000, "Fail"
"Super Star", "Amateur", "Super Star", "Comedy", "Crime", "Mystery", "USA", 26000000, "Fail"
"Super Star", "Amateur", "Star", "Action", "Mystery", "Sci-Fi", "USA", 26000000, "Fail"
"Amateur", "Amateur", "Star", "Drama", "Mystery", "Romance", "UK", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Drama", "Music", "USA", 25000000, "Success"
"Super Star", "Amateur", "Super Star", "Biography", "Drama", "History", "USA", 22000000, "Success"
"Super Star", "Super Star", "Star", "Biography", "Drama", "Thriller", "USA", 28000000, "Fail"
"Star", "Star", "Amateur", "Adventure", "Comedy", "Family", "USA", 80000000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Horror", "Thriller", "USA", 30000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Animation", "USA", 30000000, "Success"
"Star", "Star", "Star", "Action", "Adventure", "Horror", "USA", 25000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Comedy", "USA", 25000000, "Success"
"Star", "Amateur", "Star", "Crime", "Drama", "Thriller", "USA", 25000000, "Success"
"Amateur", "Amateur", "Star", "Action", "Comedy", "Crime", "USA", 25000000, "Success"
"Super Star", "Star", "Amateur", "Comedy", "Drama", "Romance", "UK", 26000000, "Success"
"Star", "Amateur", "Star", "Action", "Biography", "Drama", "USA", 25000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Crime", "Thriller", "USA", 25000000, "Success"
"Super Star", "Super Star", "Amateur", "Adventure", "Drama", "Family", "USA", 17000000, "Success"
"Super Star", "Super Star", "Star", "Biography", "Drama", "Family", "USA", 25000000, "Success"
"Super Star", "Amateur", "Star", "Action", "Adventure", "Drama", "USA", 25000000, "Success"
"Super Star", "Amateur", "Amateur", "Drama", "Horror", "Mystery", "USA", 30000000, "Success"
"Super Star", "Amateur", "Super Star", "Biography", "Crime", "Drama", "USA", 25000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Adventure", "Comedy", "USA", 26000000, "Success"
"Super Star", "Star", "Amateur", "Comedy", "Family", "Fantasy", "USA", 25000000, "Success"
"Amateur", "Amateur", "Star", "Action", "Adventure", "Comedy", "USA", 25000000, "Success"
"Star", "Amateur", "Star", "Biography", "Drama", "History", "China", 23000000, "Success"
"Super Star", "Amateur", "Star", "Action", "Crime", "Drama", "USA", 25000000, "Success"
"Amateur", "Amateur", "Star", "Action", "Comedy", "Crime", "USA", 25000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Family", "USA", 25000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Crime", "Drama", "France", 25000000, "Success"
"Star", "Amateur", "Amateur", "Biography", "Drama", "Sport", "USA", 25000000, "Success"
"Super Star", "Super Star", "Star", "Drama", "Romance", "Sci-Fi", "South Africa", 25000000, "Success"
"Super Star", "Star", "Amateur", "Comedy", "Drama", "Family", "USA", 20000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Crime", "Drama", "USA", 30000000, "Fail"
"Amateur", "Amateur", "Star", "Action", "Drama", "History", "Japan", 25000000, "Fail"
"Star", "Amateur", "Amateur", "Comedy", "Family", "Music", "UK", 25000000, "Fail"
"Star", "Amateur", "Amateur", "Crime", "Drama", "Thriller", "USA", 25000000, "Success"
"Super Star", "Super Star", "Amateur", "Comedy", "Drama", "Romance", "USA", 25000000, "Fail"
"Super Star", "Amateur", "Star", "Drama", "Romance", "War", "USA", 25000000, "Success"
"Super Star", "Amateur", "Amateur", "Action", "Crime", "Drama", "USA", 25000000, "Fail"
"Star", "Amateur", "Amateur", "Fantasy", "Horror", "Thriller", "USA", 25000000, "Fail"
"Super Star", "Star", "Amateur", "Action", "Crime", "Thriller", "USA", 25000000, "Fail"
"Amateur", "Amateur", "Star", "Adventure", "Comedy", "Family", "USA", 26000000, "Fail"
"Amateur", "Amateur", "Amateur", "Adventure", "Family", "Fantasy", "UK", 25000000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Crime", "Mystery", "USA", 25000000, "Fail"
"Super Star", "Amateur", "Star", "Biography", "Drama", "Sport", "USA", 25000000, "Fail"
"Super Star", "Super Star", "Star", "Biography", "Drama", "Thriller", "UK", 28000000, "Fail"
"Amateur", "Amateur", "Amateur", "Drama", "History", "War", "USA", 25000000, "Fail"
"Super Star", "Super Star", "Amateur", "Drama", "Music", "Mystery", "USA", 25000000, "Fail"
"Super Star", "Amateur", "Amateur", "Action", "Drama", "Thriller", "USA", 25000000, "Fail"
"Super Star", "Amateur", "Amateur", "Biography", "Drama", "Sport", "New Zealand", 25000000, "Fail"
"Super Star", "Star", "Star", "Crime", "Drama", "Mystery", "Canada", 25000000, "Fail"
"Star", "Amateur", "Star", "Biography", "Drama", "Sport", "USA", 25000000, "Fail"
"Super Star", "Super Star", "Super Star", "Crime", "Drama", "Thriller", "USA", 25000000, "Fail"
"Super Star", "Amateur", "Super Star", "Adventure", "Comedy", "Sci-Fi", "USA", 25000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Crime", "Sport", "USA", 105000000, "Fail"
"Super Star", "Amateur", "Star", "Action", "Drama", "Western", "USA", 25000000, "Fail"
"Amateur", "Amateur", "Amateur", "Drama", "Music", "Romance", "USA", 8200000, "Success"
"Super Star", "Amateur", "Star", "Comedy", "Crime", "Drama", "Germany", 24000000, "Fail"
"Star", "Amateur", "Amateur", "Adventure", "Comedy", "Family", "USA", 24000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Sport", "USA", 24000000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Animation", "UK", 28000000, "Fail"
"Super Star", "Amateur", "Amateur", "Action", "Crime", "Drama", "USA", 24000000, "Fail"
"Super Star", "Super Star", "Star", "Adventure", "Comedy", "Horror", "USA", 23600000, "Success"
"Super Star", "Amateur", "Star", "Action", "Adventure", "Fantasy", "USA", 18000000, "Success"
"Super Star", "Amateur", "Super Star", "Action", "Comedy", "Crime", "USA", 19000000, "Success"
"Star", "Amateur", "Amateur", "Adventure", "Family", "Fantasy", "UK", 25000000, "Fail"
"Star", "Star", "Amateur", "Action", "Crime", "Drama", "USA", 23000000, "Fail"
"Star", "Amateur", "Star", "Drama", "Fantasy", "Romance", "USA", 22000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Family", "USA", 22000000, "Success"
"Star", "Star", "Star", "Drama", "Family", "Sport", "USA", 20000000, "Success"
"Super Star", "Amateur", "Amateur", "Comedy", "Family", "Sport", "USA", 22000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Crime", "Drama", "USA", 22000000, "Success"
"Amateur", "Amateur", "Amateur", "Biography", "Drama", "History", "USA", 22000000, "Success"
"Amateur", "Amateur", "Star", "Action", "Fantasy", "Thriller", "UK", 22000000, "Success"
"Super Star", "Star", "Star", "Drama", "Horror", "Sci-Fi", "USA", 40000000, "Fail"
"Super Star", "Super Star", "Super Star", "Action", "Adventure", "Romance", "USA", 126000000, "Fail"
"Amateur", "Amateur", "Amateur", "Crime", "Drama", "Mystery", "USA", 30000000, "Fail"
"Super Star", "Super Star", "Amateur", "Action", "Crime", "Drama", "USA", 22000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Crime", "Sci-Fi", "USA", 23500000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Adventure", "Fantasy", "USA", 22000000, "Fail"
"Star", "Amateur", "Amateur", "Comedy", "Family", "Romance", "USA", 22000000, "Fail"
"Super Star", "Amateur", "Amateur", "Action", "Comedy", "Romance", "USA", 2000000, "Success"
"Super Star", "Amateur", "Amateur", "Drama", "Mystery", "Thriller", "UK", 22000000, "Fail"
"Super Star", "Amateur", "Star", "Crime", "Drama", "Thriller", "USA", 22000000, "Fail"
"Star", "Amateur", "Star", "Crime", "Drama", "Mystery", "USA", 25000000, "Success"
"Super Star", "Amateur", "Amateur", "Crime", "Drama", "Thriller", "USA", 21500000, "Fail"
"Super Star", "Amateur", "Super Star", "Action", "Adventure", "Thriller", "USA", 21000000, "Success"
"Amateur", "Amateur", "Star", "Animation", "Comedy", "Fantasy", "USA", 21000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Comedy", "USA", 17000000, "Success"
"Super Star", "Super Star", "Star", "Comedy", "Drama", "Romance", "USA", 21000000, "Success"
"Star", "Amateur", "Amateur", "Biography", "Crime", "Drama", "Germany", 21000000, "Success"
"Super Star", "Star", "Star", "Action", "Crime", "Thriller", "France", 21000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Drama", "Sport", "USA", 20000000, "Success"
"Super Star", "Star", "Amateur", "Drama", "Horror", "Sci-Fi", "USA", 20000000, "Fail"
"Amateur", "Amateur", "Super Star", "Action", "Comedy", "Crime", "USA", 28000000, "Success"
"Super Star", "Amateur", "Star", "Crime", "Drama", "Horror", "USA", 19000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Comedy", "Documentary", "USA", 20000000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Horror", "Thriller", "USA", 20000000, "Success"
"Star", "Amateur", "Amateur", "Adventure", "Comedy", "Drama", "USA", 20000000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Comedy", "Family", "USA", 32000000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Mystery", "Thriller", "USA", 20000000, "Success"
"Star", "Star", "Star", "Action", "Adventure", "Fantasy", "USA", 18000000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Comedy", "Drama", "USA", 20000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Family", "Music", "USA", 20000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Music", "USA", 20000000, "Success"
"Star", "Amateur", "Amateur", "Adventure", "Animation", "Family", "USA", 20000000, "Success"
"Star", "Star", "Star", "Biography", "Drama", "History", "UK", 20000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Horror", "Mystery", "USA", 20000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Mystery", "Thriller", "USA", 20000000, "Success"
"Amateur", "Amateur", "Amateur", "Animation", "Comedy", "Drama", "USA", 30000000, "Success"
"Amateur", "Amateur", "Star", "Biography", "Crime", "Drama", "USA", 20000000, "Success"
"Star", "Amateur", "Star", "Crime", "Drama", "Thriller", "USA", 22000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 20000000, "Success"
"Super Star", "Amateur", "Amateur", "Adventure", "Comedy", "Fantasy", "USA", 20000000, "Success"
"Super Star", "Star", "Star", "Comedy", "Drama", "Romance", "USA", 20000000, "Success"
"Amateur", "Amateur", "Star", "Crime", "Drama", "Thriller", "USA", 20000000, "Success"
"Amateur", "Amateur", "Amateur", "Biography", "Drama", "Music", "USA", 20000000, "Success"
"Super Star", "Star", "Amateur", "Crime", "Drama", "Mystery", "USA", 20000000, "Success"
"Super Star", "Amateur", "Star", "Biography", "Drama", "History", "USA", 20000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Drama", "USA", 20000000, "Success"
"Super Star", "Amateur", "Amateur", "Crime", "Drama", "Mystery", "USA", 20000000, "Success"
"Star", "Amateur", "Star", "Crime", "Drama", "Thriller", "USA", 20000000, "Success"
"Super Star", "Amateur", "Amateur", "Crime", "Drama", "Romance", "UK", 20000000, "Success"
"Super Star", "Star", "Star", "Drama", "Fantasy", "Romance", "USA", 20000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Family", "Romance", "USA", 20000000, "Success"
"Super Star", "Super Star", "Star", "Action", "Crime", "Drama", "USA", 20000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Crime", "Family", "USA", 20000000, "Success"
"Star", "Amateur", "Amateur", "Adventure", "Comedy", "Family", "Hungary", 20000000, "Fail"
"Super Star", "Super Star", "Amateur", "Action", "Adventure", "Drama", "Australia", 20000000, "Fail"
"Star", "Amateur", "Star", "Comedy", "Crime", "Drama", "USA", 20000000, "Fail"
"Amateur", "Amateur", "Super Star", "Horror", "Mystery", "Thriller", "USA", 806947, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Drama", "Horror", "France", 20000000, "Fail"
"Super Star", "Super Star", "Star", "Drama", "Fantasy", "Romance", "USA", 37000000, "Success"
"Amateur", "Amateur", "Star", "Biography", "Drama", "History", "USA", 20000000, "Fail"
"Super Star", "Amateur", "Amateur", "Action", "Comedy", "Crime", "USA", 20000000, "Fail"
"Super Star", "Amateur", "Amateur", "Action", "Crime", "Sci-Fi", "USA", 20000000, "Fail"
"Star", "Amateur", "Star", "Drama", "Mystery", "Romance", "UK", 30000000, "Fail"
"Amateur", "Amateur", "Star", "Action", "Crime", "Thriller", "USA", 22000000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Comedy", "Family", "USA", 20000000, "Fail"
"Star", "Amateur", "Super Star", "Comedy", "Musical", "Romance", "USA", 20000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Family", "Sci-Fi", "Germany", 20000000, "Fail"
"Star", "Amateur", "Star", "Biography", "Comedy", "Drama", "UK", 10000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Crime", "Drama", "USA", 20000000, "Fail"
"Super Star", "Super Star", "Star", "Biography", "Drama", "Music", "USA", 20000000, "Fail"
"Star", "Amateur", "Amateur", "Biography", "Drama", "Sport", "USA", 20000000, "Fail"
"Super Star", "Amateur", "Amateur", "Drama", "History", "Sport", "USA", 20000000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Drama", "USA", 20000000, "Fail"
"Super Star", "Amateur", "Amateur", "Crime", "Drama", "Mystery", "USA", 22000000, "Fail"
"Star", "Amateur", "Star", "Comedy", "Drama", "Fantasy", "USA", 20000000, "Fail"
"Super Star", "Amateur", "Amateur", "Crime", "Drama", "Mystery", "USA", 19000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Family", "Romance", "USA", 20000000, "Success"
"Amateur", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 19000000, "Success"
"Star", "Amateur", "Amateur", "Adventure", "Comedy", "Drama", "UK", 19000000, "Fail"
"Super Star", "Super Star", "Amateur", "Action", "Adventure", "Drama", "UK", 25000000, "Fail"
"Star", "Star", "Amateur", "Comedy", "Drama", "Romance", "USA", 23000000, "Fail"
"Super Star", "Star", "Star", "Crime", "Drama", "Music", "France", 19000000, "Fail"
"Super Star", "Super Star", "Amateur", "Drama", "Horror", "Mystery", "USA", 19000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Comedy", "Crime", "USA", 18000000, "Success"
"Super Star", "Super Star", "Star", "Comedy", "Drama", "Family", "USA", 18000000, "Success"
"Super Star", "Amateur", "Super Star", "Action", "Adventure", "Sci-Fi", "USA", 17000000, "Success"
"Star", "Amateur", "Star", "Drama", "Horror", "Thriller", "USA", 20000000, "Success"
"Super Star", "Star", "Star", "Action", "Drama", "Fantasy", "USA", 16000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 17000000, "Fail"
"Star", "Amateur", "Amateur", "Comedy", "Crime", "Drama", "USA", 18000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Family", "Romance", "USA", 18000000, "Success"
"Star", "Star", "Star", "Action", "Horror", "Sci-Fi", "USA", 15000000, "Success"
"Amateur", "Amateur", "Star", "Biography", "Drama", "History", "USA", 18000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 18000000, "Success"
"Amateur", "Amateur", "Star", "Drama", "History", "Thriller", "USA", 15000000, "Success"
"Star", "Star", "Amateur", "Drama", "Music", "Romance", "USA", 25000000, "Success"
"Super Star", "Super Star", "Star", "Drama", "History", "War", "USA", 18000000, "Success"
"Star", "Amateur", "Amateur", "Biography", "Drama", "Family", "USA", 18000000, "Success"
"Super Star", "Amateur", "Super Star", "Biography", "Drama", "Sport", "USA", 18000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Musical", "USA", 18000000, "Success"
"Super Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 18000000, "Fail"
"Amateur", "Amateur", "Star", "Comedy", "Drama", "Romance", "Canada", 18000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Adventure", "Fantasy", "USA", 18000000, "Fail"
"Super Star", "Super Star", "Super Star", "Biography", "Comedy", "Drama", "USA", 18000000, "Fail"
"Super Star", "Super Star", "Amateur", "Biography", "Drama", "Romance", "Australia", 18000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Horror", "Romance", "USA", 2700000, "Success"
"Star", "Amateur", "Star", "Crime", "Drama", "Mystery", "USA", 18000000, "Fail"
"Amateur", "Amateur", "Star", "Drama", "Music", "Musical", "USA", 23000000, "Success"
"Super Star", "Amateur", "Amateur", "Action", "Animation", "Comedy", "USA", 17500000, "Success"
"Star", "Amateur", "Amateur", "Drama", "History", "War", "UK", 17500000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Crime", "Drama", "France", 24000000, "Success"
"Amateur", "Amateur", "Star", "Fantasy", "Horror", "Thriller", "USA", 17000000, "Success"
"Star", "Amateur", "Super Star", "Action", "Adventure", "Sci-Fi", "USA", 18500000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Family", "Musical", "USA", 17000000, "Success"
"Super Star", "Star", "Amateur", "Horror", "Mystery", "Thriller", "USA", 17000000, "Success"
"Amateur", "Amateur", "Star", "Adventure", "Comedy", "Drama", "USA", 12000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Family", "USA", 17000000, "Success"
"Super Star", "Amateur", "Star", "Action", "Crime", "Drama", "UK", 17000000, "Success"
"Super Star", "Amateur", "Amateur", "Comedy", "Music", "Romance", "USA", 17000000, "Success"
"Super Star", "Amateur", "Amateur", "Drama", "Fantasy", "Romance", "USA", 17000000, "Success"
"Amateur", "Amateur", "Amateur", "Biography", "Drama", "Sport", "USA", 17000000, "Success"
"Super Star", "Amateur", "Amateur", "Comedy", "Music", "Romance", "USA", 17000000, "Success"
"Star", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 17000000, "Fail"
"Star", "Amateur", "Amateur", "Adventure", "Comedy", "Family", "USA", 17000000, "Fail"
"Star", "Amateur", "Star", "Crime", "Drama", "Thriller", "USA", 17000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Adventure", "Family", "UK", 17000000, "Fail"
"Super Star", "Amateur", "Amateur", "Action", "Crime", "Drama", "Germany", 17000000, "Fail"
"Amateur", "Amateur", "Amateur", "Adventure", "Crime", "Drama", "UK", 17000000, "Fail"
"Star", "Amateur", "Star", "Drama", "Mystery", "Romance", "USA", 16000000, "Success"
"Amateur", "Amateur", "Star", "Biography", "Crime", "Drama", "Ireland", 17000000, "Fail"
"Super Star", "Amateur", "Amateur", "Crime", "Drama", "Romance", "France", 17000000, "Fail"
"Star", "Star", "Amateur", "Comedy", "Drama", "Family", "USA", 16500000, "Success"
"Super Star", "Star", "Amateur", "Biography", "Drama", "Romance", "USA", 16800000, "Fail"
"Star", "Amateur", "Star", "Drama", "Mystery", "Romance", "USA", 16000000, "Success"
"Super Star", "Amateur", "Amateur", "Biography", "Drama", "Romance", "UK", 16500000, "Fail"
"Super Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 16000000, "Success"
"Amateur", "Amateur", "Star", "Comedy", "Drama", "Romance", "France", 15000000, "Success"
"Super Star", "Amateur", "Star", "Drama", "Fantasy", "Horror", "USA", 16000000, "Success"
"Star", "Star", "Amateur", "Action", "Comedy", "Crime", "USA", 35000000, "Fail"
"Amateur", "Amateur", "Star", "Crime", "Drama", "Romance", "USA", 16000000, "Success"
"Star", "Star", "Amateur", "Drama", "Horror", "Thriller", "USA", 16000000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Comedy", "Drama", "USA", 17700000, "Success"
"Amateur", "Amateur", "Star", "Action", "Comedy", "Mystery", "UK", 8000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 16000000, "Success"
"Super Star", "Star", "Amateur", "Comedy", "Crime", "Mystery", "USA", 16000000, "Fail"
"Super Star", "Star", "Star", "Action", "Drama", "Fantasy", "USA", 16000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 16000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Adventure", "Fantasy", "UK", 16000000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Crime", "Sci-Fi", "USA", 16000000, "Fail"
"Super Star", "Amateur", "Amateur", "Drama", "Romance", "War", "UK", 15000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 15600000, "Fail"
"Star", "Star", "Amateur", "Drama", "Mystery", "Thriller", "USA", 15500000, "Fail"
